cntr_tm,open,high,low,close,volume
20260623111000,117950,118700,117800,118500,11494
20260623111100,118600,118900,118200,118900,10412
20260623111200,118900,119900,118800,119900,10359
20260623111300,119900,120300,119600,119800,26375
20260623111400,119800,120700,119600,120600,11036
20260623111500,120600,120700,120200,120300,12721
20260623111600,120300,120400,119200,119500,14112
20260623111700,119400,119800,119200,119400,5203
20260623111800,119300,120700,119200,120600,6247
20260623111900,120600,120700,120000,120300,6287
20260623112000,120300,120400,119400,119700,7563
20260623112100,119600,120500,119400,120100,6629
20260623112200,120400,120400,119400,119700,6602
20260623112300,119700,120200,119400,119800,4747
20260623112400,119800,120000,119500,119700,3842
20260623112500,119700,120300,119600,119900,3558
20260623112600,120000,120100,119400,119450,5416
20260623112700,119500,120500,119400,120400,2641
20260623112800,120400,120500,120000,120500,3264
20260623112900,120400,120600,119700,119800,7723
20260623113000,119800,120000,119200,119400,11187
20260623113100,119300,119400,119100,119400,5416
20260623113200,119400,119400,118400,118550,18946
20260623113300,118550,119000,118500,119000,2529
20260623113400,119000,119300,119000,119200,1627
20260623113500,119100,119200,118800,118900,2927
20260623113600,118800,119100,118700,119000,2496
20260623113700,119000,119300,118700,119300,3420
20260623113800,119400,120100,119400,120000,4064
20260623113900,120000,120200,119900,119900,1955
20260623114000,120000,120000,119400,119900,6569
20260623114100,119900,120000,119700,119900,2105
20260623114200,119900,120100,118600,118800,12137
20260623114300,118600,118800,117800,117900,17647
20260623114400,118000,119400,117900,119400,6256
20260623114500,119400,119900,119400,119500,3521
20260623114600,119500,119600,118900,119000,5224
20260623114700,118900,119000,118500,118600,3912
20260623114800,118600,118900,118300,118400,5940
20260623114900,118300,118700,118100,118600,5306
20260623115000,118600,119000,118500,119000,2320
20260623115100,118900,119200,118900,119200,3236
20260623115200,119100,120300,119000,120200,4847
20260623115300,120200,120600,120000,120500,11843
20260623115400,120500,120500,119800,119900,4405
20260623115500,119900,120100,119800,120000,2754
20260623115600,120000,120600,119900,120600,4031
20260623115700,120600,121000,120400,120600,8460
20260623115800,120600,120700,120000,120200,8321
20260623115900,120200,120300,119900,120000,4681
20260623120000,119900,120000,119200,119300,7559
20260623120100,119400,119400,118800,118900,6693
20260623120200,118900,119000,118700,118900,3135
20260623120300,118900,119400,118800,119000,2085
20260623120400,119050,119400,118850,119000,2201
20260623120500,118900,119000,118700,118700,4202
20260623120600,118700,118800,118500,118600,8337
20260623120700,118600,118700,118500,118600,2441
20260623120800,118600,118700,118400,118400,3944
20260623120900,118500,118500,118300,118300,3753
20260623121000,118300,118400,118000,118100,7045
20260623121100,118200,118400,118100,118400,1698
20260623121200,118200,118300,117800,117900,13816
20260623121300,117900,118200,117800,118000,6674
20260623121400,118000,118400,117900,118200,2916
20260623121500,118200,118300,118000,118050,2024
20260623121600,118050,118100,117700,117900,5304
20260623121700,117800,117900,117400,117500,17640
20260623121800,117500,117800,117400,117700,2300
20260623121900,117800,117800,117700,117800,2511
20260623122000,117800,118200,117700,118000,3438
20260623122100,118050,118050,117500,117600,4271
20260623122200,117600,118100,117600,118100,2538
20260623122300,118200,118500,118000,118400,3339
20260623122400,118300,118500,118300,118500,1581
20260623122500,118500,118600,117950,118000,7287
20260623122600,118000,118100,117900,118000,2493
20260623122700,118000,118300,118000,118100,1862
20260623122800,118000,118300,117900,117900,3668
20260623122900,117900,118100,117500,117600,12461
20260623123000,117500,117850,117400,117400,8278
20260623123100,117400,117600,117100,117200,13215
20260623123200,117100,117200,116000,116500,28948
20260623123300,116600,117400,116300,116900,9916
20260623123400,116800,117000,116400,116600,8726
20260623123500,116600,117100,116600,116900,5644
20260623123600,116800,116900,116000,116200,16022
20260623123700,116600,117200,116100,116200,6783
20260623123800,116300,116700,116000,116500,14064
20260623123900,116400,117500,116200,117000,7647
20260623124000,117000,117300,116700,117200,6623
20260623124100,117200,117700,117100,117500,4662
20260623124200,117400,117800,117400,117800,3890
20260623124300,117800,117900,117100,117300,4739
20260623124400,117200,117600,117200,117500,2219
20260623124500,117500,117800,117500,117550,4268
20260623124600,117550,117700,117300,117500,3219
20260623124700,117450,117650,117100,117600,4138
20260623124800,117650,117700,117300,117700,2201
20260623124900,117600,118400,117600,118300,5469
20260623125000,118300,118800,118200,118600,4021
20260623125100,118600,119200,118500,119200,6836
20260623125200,119200,119400,118900,119300,6852
20260623125300,119300,119300,118900,119200,7592
20260623125400,119200,119750,119100,119600,5640
20260623125500,119700,119700,119200,119500,8625
20260623125600,119500,120000,119400,119600,8029
20260623125700,119600,119700,119200,119500,3328
20260623125800,119500,120100,119500,119800,5767
20260623125900,119800,119800,119200,119400,7613
20260623130000,119400,119900,119200,119200,4215
20260623130100,119300,119300,118800,118800,11571
20260623130200,118900,119100,118600,118800,7671
20260623130300,118700,119000,118700,118800,3421
20260623130400,118800,119100,118800,119000,1366
20260623130500,119100,119100,118500,118700,5027
20260623130600,118700,119000,118700,118800,1952
20260623130700,118800,118800,118600,118800,2806
20260623130800,118800,119100,118700,118700,1726
20260623130900,118700,118800,118300,118300,5334
20260623131000,118300,118400,118100,118300,3930
20260623131100,118300,118300,118000,118200,4341
20260623131200,118100,118200,118000,118100,3597
20260623131300,118100,118600,118100,118500,3555
20260623131400,118500,118600,118000,118200,2789
20260623131500,118200,118400,117700,117800,8891
20260623131600,117800,117800,117600,117700,1840
20260623131700,117700,117700,117400,117500,4341
20260623131800,117400,117600,117300,117500,3862
20260623131900,117700,117700,117500,117600,1609
20260623132000,117700,117800,117500,117700,3207
20260623132100,117800,118200,117700,118000,1905
20260623132200,118000,118100,117600,117800,3677
20260623132300,117800,117900,117700,117900,1457
20260623132400,117900,117900,117500,117700,4609
20260623132500,117600,117700,117200,117700,5581
20260623132600,117700,118000,117500,117800,2910
20260623132700,117800,117800,117600,117700,1434
20260623132800,117700,118000,117600,118000,1038
20260623132900,118000,118400,118000,118200,1878
20260623133000,118200,118300,117700,118000,2961
20260623133100,118000,118300,117800,118100,3338
20260623133200,118100,118400,117900,118200,1048
20260623133300,118200,118200,118100,118200,1019
20260623133400,118200,118200,117700,117900,1805
20260623133500,117800,118200,117800,118100,1217
20260623133600,118100,118100,118000,118100,1663
20260623133700,118100,118200,117900,118200,1145
20260623133800,118200,118200,117700,117700,4617
20260623133900,117800,117900,117600,117600,2665
20260623134000,117900,117900,117300,117400,3867
20260623134100,117400,117500,117200,117200,4142
20260623134200,117100,117300,117100,117200,3315
20260623134300,117200,117300,116600,116600,13268
20260623134400,116700,116900,116500,116600,5583
20260623134500,116500,117000,116500,116900,3080
20260623134600,116900,116900,116300,116300,4647
20260623134700,116400,116400,116100,116100,8081
20260623134800,116100,117000,116100,116900,12432
20260623134900,116800,116800,116600,116600,1484
20260623135000,116650,116800,116500,116500,1929
20260623135100,116550,116600,116300,116500,5369
20260623135200,116500,116900,116400,116600,3875
20260623135300,116500,116700,116300,116700,4612
20260623135400,116800,116800,116400,116600,2307
20260623135500,116500,116600,116100,116300,9820
20260623135600,116300,116400,116000,116200,7689
20260623135700,116200,116900,116200,116900,4000
20260623135800,116900,117300,116700,117200,3653
20260623135900,117200,117300,116600,116600,4534
20260623140000,116600,116900,116600,116800,2503
20260623140100,116800,117300,116700,117100,4359
20260623140200,117200,117300,116800,117200,3266
20260623140300,117300,117700,117150,117600,5508
20260623140400,117600,117800,117300,117500,4757
20260623140500,117500,117700,117100,117400,13401
20260623140600,117400,117400,116700,116900,4627
20260623140700,117000,117000,116250,116250,6719
20260623140800,116200,116400,116100,116200,6407
20260623140900,116200,116200,115700,116000,21780
20260623141000,115700,116200,115600,116000,9892
20260623141100,116000,116200,115600,115600,4680
20260623141200,115900,115900,115200,115300,16804
20260623141300,115300,115500,115000,115200,14125
20260623141400,115200,115700,115000,115600,7650
20260623141500,115600,115700,115100,115600,6802
20260623141600,115700,115900,115300,115600,3104
20260623141700,115600,115900,115400,115400,4437
20260623141800,115400,115600,115300,115500,4033
20260623141900,115600,115600,115400,115500,2616
20260623142000,115550,116400,115500,116300,7159
20260623142100,116300,116400,115600,115700,6379
20260623142200,115700,115700,115400,115400,4041
20260623142300,115400,115600,115300,115500,4996
20260623142400,115600,115700,115100,115150,7394
20260623142500,115200,115600,115100,115100,6604
20260623142600,115100,115400,115000,115100,10616
20260623142700,115100,115200,114500,114800,20450
20260623142800,114800,115100,114300,115000,15187
20260623142900,115000,115100,114100,114400,11467
20260623143000,114500,114600,114100,114400,10917
20260623143100,114500,115000,114300,114700,4521
20260623143200,114700,115200,114100,114100,14683
20260623143300,114150,114600,114000,114400,10453
20260623143400,114400,114600,114000,114300,5992
20260623143500,114400,115000,114300,114900,5727
20260623143600,114800,115100,114600,114700,5409
20260623143700,114700,114800,114300,114600,4355
20260623143800,114600,115000,114500,115000,2319
20260623143900,114900,115000,114700,114800,3767
20260623144000,114900,115000,114100,114400,8520
20260623144100,114400,114500,114000,114200,7361
20260623144200,114100,114300,113600,113800,13510
20260623144300,113900,114300,113200,113300,12602
20260623144400,113400,114500,113300,114400,9381
20260623144500,114400,114900,114400,114800,6102
20260623144600,114800,114900,114500,114700,3669
20260623144700,114800,115000,114100,114300,6167
20260623144800,114300,114300,113700,113900,4955
20260623144900,113900,114000,113700,113800,3727
20260623145000,113800,114000,113600,113800,5358
20260623145100,114000,114300,113800,114100,3788
20260623145200,114100,114150,113600,113700,7598
20260623145300,113700,113800,113000,113100,30738
20260623145400,113400,113700,113100,113400,6316
20260623145500,113500,113500,113000,113000,12880
20260623145600,113100,113400,112700,112700,16901
20260623145700,112900,113100,112700,112800,6028
20260623145800,112800,113600,112700,113400,10034
20260623145900,113400,113400,113000,113200,6024
20260623150000,113200,114100,113100,114000,7910
20260623150100,114100,114200,113600,113600,7026
20260623150200,113600,114300,113500,113800,11150
20260623150300,113800,114000,113200,113300,8393
20260623150400,113700,114600,113300,114000,24120
20260623150500,114000,114100,113400,113400,14563
20260623150600,113400,113500,112800,113000,20586
20260623150700,113000,113000,112000,112200,33645
20260623150800,112300,112900,111800,112300,19612
20260623150900,112400,112800,111800,112000,14878
20260623151000,111900,112400,111700,111900,21719
20260623151100,111900,112700,111600,112300,17851
20260623151200,112200,113400,112000,112500,26145
20260623151300,112900,113000,112000,112100,24516
20260623151400,112700,113200,111700,113200,27156
20260623151500,113200,113500,112600,113200,14865
20260623151600,113200,113300,112600,112700,12301
20260623151700,112700,113000,112400,112600,11847
20260623151800,112500,112600,112000,112250,14043
