cntr_tm,open,high,low,close,volume
20260623120000,2059000,2062000,2054000,2055000,1901
20260623120100,2055000,2055000,2047000,2052000,2144
20260623120200,2051000,2053000,2042000,2049000,1928
20260623120300,2049000,2050500,2046000,2050000,1009
20260623120400,2049000,2054000,2049000,2049000,1878
20260623120500,2049000,2050000,2046000,2047000,825
20260623120600,2048000,2048000,2041000,2044000,1478
20260623120700,2044000,2046000,2041000,2042000,1230
20260623120800,2043000,2043000,2037000,2037000,1581
20260623120900,2037000,2038000,2030000,2031000,2106
20260623121000,2031000,2032000,2026000,2028000,1516
20260623121100,2027000,2028000,2025000,2027000,689
20260623121200,2028000,2031000,2027000,2031000,886
20260623121300,2031000,2038000,2030000,2034000,1384
20260623121400,2034000,2035000,2030000,2032000,1175
20260623121500,2031000,2038000,2030000,2034000,1196
20260623121600,2034000,2041000,2034000,2039000,1149
20260623121700,2037000,2039000,2033000,2037000,1831
20260623121800,2037000,2040000,2036000,2038000,589
20260623121900,2038000,2039000,2038000,2038000,571
20260623122000,2038000,2040000,2034000,2037000,1020
20260623122100,2037000,2038000,2035000,2035000,698
20260623122200,2035000,2040000,2034000,2039000,1320
20260623122300,2040000,2044000,2039000,2043000,1511
20260623122400,2043000,2048000,2043000,2046000,550
20260623122500,2046000,2047000,2040000,2041000,756
20260623122600,2042000,2045000,2040000,2043000,1896
20260623122700,2043000,2044000,2037000,2037000,1024
20260623122800,2038000,2039000,2034000,2036000,1595
20260623122900,2035000,2035000,2030000,2031000,1949
20260623123000,2031000,2039000,2030000,2034000,1379
20260623123100,2035000,2035000,2031000,2032000,1500
20260623123200,2031000,2032000,2028000,2030000,2327
20260623123300,2030000,2034000,2026000,2027000,2088
20260623123400,2027000,2027000,2020000,2022000,5131
20260623123500,2022000,2029000,2021000,2022000,1981
20260623123600,2022000,2023000,2020000,2021000,1794
20260623123700,2021500,2023000,2017000,2018000,3304
20260623123800,2017000,2018000,2013000,2016000,5810
20260623123900,2016000,2022000,2015000,2021000,1592
20260623124000,2020000,2021000,2015000,2017000,1308
20260623124100,2017000,2018000,2015000,2017000,1494
20260623124200,2016000,2025000,2015000,2023000,2086
20260623124300,2023000,2026000,2019000,2024000,1798
20260623124400,2024000,2031000,2022000,2029000,1514
20260623124500,2029000,2032000,2027000,2028000,1124
20260623124600,2028000,2031000,2027000,2028000,1122
20260623124700,2027000,2035000,2025000,2030000,2453
20260623124800,2032000,2033000,2030000,2033000,598
20260623124900,2032000,2034000,2031000,2033000,856
20260623125000,2033000,2038000,2032000,2036000,1057
20260623125100,2035000,2038000,2035000,2038000,612
20260623125200,2037000,2045000,2037000,2043000,2060
20260623125300,2043000,2045000,2041000,2044000,1683
20260623125400,2045000,2045000,2040000,2043000,1579
20260623125500,2043000,2044000,2041000,2043000,1142
20260623125600,2043000,2046000,2041000,2042000,1770
20260623125700,2042000,2045000,2040000,2044000,1529
20260623125800,2044000,2053000,2044000,2052000,1900
20260623125900,2053000,2058000,2052000,2057000,1683
20260623130000,2057500,2069000,2057000,2066000,1641
20260623130100,2065000,2069000,2060000,2066000,1830
20260623130200,2066000,2067000,2061000,2061000,1232
20260623130300,2062000,2062000,2058000,2060000,3013
20260623130400,2060000,2070000,2060000,2069000,1523
20260623130500,2069500,2070000,2065000,2066000,1475
20260623130600,2067000,2070000,2066000,2069000,1689
20260623130700,2068000,2069000,2067000,2068000,1052
20260623130800,2068000,2071000,2068000,2070000,1358
20260623130900,2070000,2071000,2061000,2062000,2750
20260623131000,2063000,2067000,2062000,2067000,2158
20260623131100,2067000,2070000,2065000,2066000,1089
20260623131200,2066000,2069000,2066000,2068000,829
20260623131300,2069000,2073000,2067000,2071000,1872
20260623131400,2071000,2072000,2070000,2070000,978
20260623131500,2070000,2071000,2058000,2060000,4701
20260623131600,2060000,2061000,2057000,2058000,1688
20260623131700,2058000,2059000,2057000,2058000,1437
20260623131800,2057000,2062000,2056000,2061000,1255
20260623131900,2062000,2065000,2056000,2059000,1059
20260623132000,2059000,2059000,2055000,2055000,979
20260623132100,2055000,2056000,2049000,2050000,2117
20260623132200,2051000,2055000,2050500,2051000,1084
20260623132300,2051000,2055000,2050000,2054000,2474
20260623132400,2054000,2057000,2053000,2055000,1328
20260623132500,2054000,2059000,2054000,2058000,984
20260623132600,2058000,2061000,2054000,2058000,1046
20260623132700,2059000,2060000,2056000,2056000,1622
20260623132800,2057000,2058000,2055000,2058000,874
20260623132900,2057000,2060000,2056000,2056000,1326
20260623133000,2056000,2058000,2053000,2054000,1137
20260623133100,2054000,2056000,2051000,2052000,1239
20260623133200,2052000,2060000,2051000,2059000,1327
20260623133300,2059000,2060000,2056000,2060000,602
20260623133400,2060000,2061000,2053000,2056000,1458
20260623133500,2056000,2057000,2053000,2057000,850
20260623133600,2056000,2056000,2051000,2052000,1116
20260623133700,2052000,2058000,2051000,2055000,2131
20260623133800,2056000,2056000,2049000,2050000,1771
20260623133900,2051000,2051000,2050000,2050000,744
20260623134000,2050000,2051000,2046000,2048000,2559
20260623134100,2048000,2048000,2041000,2041000,1700
20260623134200,2043000,2046000,2041000,2041000,1157
20260623134300,2041000,2043000,2038000,2039000,2237
20260623134400,2039000,2040000,2035000,2036000,2250
20260623134500,2036000,2038000,2032000,2032000,1946
20260623134600,2032000,2038000,2030000,2034000,2347
20260623134700,2033000,2034000,2030000,2032000,710
20260623134800,2032000,2038000,2032000,2036000,1401
20260623134900,2035000,2036000,2032000,2036000,782
20260623135000,2036000,2036000,2030000,2030000,1015
20260623135100,2030000,2033000,2030000,2030000,1234
20260623135200,2031000,2032000,2028000,2028000,1027
20260623135300,2028000,2029000,2026000,2028000,1395
20260623135400,2028000,2029000,2025000,2026000,1246
20260623135500,2025000,2026000,2023000,2024000,2686
20260623135600,2024000,2025000,2022000,2023000,1599
20260623135700,2022000,2025000,2022000,2024000,1720
20260623135800,2024000,2025000,2020000,2023000,2732
20260623135900,2022000,2024000,2019000,2020000,2419
20260623140000,2020000,2027000,2019000,2022000,1550
20260623140100,2021000,2025000,2020000,2023000,1304
20260623140200,2023000,2034000,2023000,2030000,1781
20260623140300,2031000,2040000,2031000,2039000,2060
20260623140400,2039000,2045000,2038000,2043000,1826
20260623140500,2044000,2044000,2035000,2038000,1682
20260623140600,2038000,2040000,2035000,2036000,1938
20260623140700,2037000,2037000,2027000,2028000,2346
20260623140800,2028000,2029000,2021000,2022000,2282
20260623140900,2021000,2029000,2021000,2028000,2549
20260623141000,2028000,2034000,2026000,2030000,1603
20260623141100,2031000,2035000,2027000,2030000,2663
20260623141200,2030000,2035000,2026000,2027000,1519
20260623141300,2027000,2028000,2025000,2026000,1348
20260623141400,2026000,2028000,2025000,2026000,1129
20260623141500,2026000,2027000,2020000,2025000,3974
20260623141600,2025000,2027000,2020000,2021000,2228
20260623141700,2020000,2022000,2018000,2020000,2185
20260623141800,2020000,2020000,2018000,2020000,1726
20260623141900,2020000,2020000,2014000,2018000,4275
20260623142000,2018000,2029000,2017000,2026000,2730
20260623142100,2027000,2028000,2019000,2020000,2310
20260623142200,2020000,2021000,2018000,2019000,1579
20260623142300,2019000,2025000,2019000,2022000,2407
20260623142400,2023000,2025000,2020000,2023000,868
20260623142500,2023000,2029000,2023000,2026000,1900
20260623142600,2026000,2026000,2022000,2023000,1896
20260623142700,2023000,2025000,2023000,2024000,1342
20260623142800,2024000,2029000,2022000,2024000,4096
20260623142900,2023500,2028000,2023000,2027000,2280
20260623143000,2026000,2029000,2026000,2028000,1437
20260623143100,2028000,2033000,2022000,2024000,3113
20260623143200,2023000,2023000,2002000,2007000,14319
20260623143300,2006000,2016000,2005000,2008000,2965
20260623150400,2008000,2034000,2001000,2012000,40994
20260623150500,2011000,2031000,2011000,2025000,6266
20260623150600,2024000,2026000,2006000,2007000,5590
20260623150700,2006000,2010000,2001000,2003000,6844
20260623150800,2003000,2004000,1996000,2000000,16184
20260623150900,2000000,2003000,1991000,1991000,4493
20260623151000,1991000,1997000,1982000,1984000,8349
20260623151100,1984000,1990000,1981000,1982000,6700
20260623151200,1982000,1994000,1977000,1988000,9474
20260623151300,1988000,1988000,1975000,1975000,4866
20260623151400,1975000,1990000,1974000,1988000,6311
20260623151500,1988000,2004000,1987000,1999000,5118
20260623151600,1999000,2000000,1987000,1988000,3994
20260623151700,1988000,1995000,1985000,1986000,3668
20260623151800,1987000,1993000,1985000,1992000,2912
