cntr_tm,open,high,low,close,volume
20260623115000,14650,14690,14640,14680,12604
20260623115100,14670,14720,14660,14690,9568
20260623115200,14710,14730,14670,14730,10239
20260623115300,14730,14750,14720,14730,6465
20260623115400,14730,14740,14720,14730,5163
20260623115500,14730,14730,14710,14730,5171
20260623115600,14730,14740,14720,14740,5826
20260623115700,14740,14760,14740,14750,7100
20260623115800,14750,14750,14720,14730,8922
20260623115900,14720,14730,14680,14690,8911
20260623120000,14690,14700,14680,14690,11897
20260623120100,14680,14690,14660,14660,7004
20260623120200,14670,14670,14620,14630,16756
20260623120300,14630,14650,14620,14630,2549
20260623120400,14640,14640,14620,14630,6960
20260623120500,14620,14630,14610,14620,9352
20260623120600,14620,14630,14610,14630,5169
20260623120700,14620,14630,14620,14620,14094
20260623120800,14610,14620,14600,14610,13967
20260623120900,14610,14610,14570,14570,17144
20260623121000,14580,14580,14560,14570,11078
20260623121100,14570,14580,14560,14580,13657
20260623121200,14580,14580,14560,14570,7617
20260623121300,14570,14570,14550,14550,10332
20260623121400,14550,14565,14550,14560,15450
20260623121500,14560,14570,14560,14570,5306
20260623121600,14570,14575,14560,14560,7232
20260623121700,14560,14570,14550,14550,14979
20260623121800,14550,14550,14540,14540,9803
20260623121900,14540,14550,14530,14550,11948
20260623122000,14550,14550,14540,14540,10234
20260623122100,14550,14550,14530,14540,23019
20260623122200,14530,14540,14530,14530,4428
20260623122300,14530,14540,14510,14520,19902
20260623122400,14520,14540,14510,14540,14554
20260623122500,14540,14540,14520,14520,10105
20260623122600,14520,14540,14520,14530,7002
20260623122700,14540,14540,14520,14520,12677
20260623122800,14530,14540,14520,14540,11507
20260623122900,14540,14540,14450,14480,126251
20260623123000,14460,14480,14450,14460,25069
20260623123100,14450,14460,14420,14430,21730
20260623123200,14440,14480,14430,14450,22899
20260623123300,14480,14480,14440,14450,5334
20260623123400,14450,14460,14350,14400,40749
20260623123500,14400,14420,14360,14410,18731
20260623123600,14410,14410,14380,14390,15507
20260623123700,14390,14400,14370,14380,22476
20260623123800,14380,14390,14340,14360,34401
20260623123900,14390,14430,14350,14420,28310
20260623124000,14420,14420,14400,14400,9714
20260623124100,14400,14450,14400,14440,20031
20260623124200,14430,14440,14430,14430,14599
20260623124300,14430,14450,14430,14450,17300
20260623124400,14450,14460,14440,14460,8674
20260623124500,14460,14520,14450,14490,18739
20260623124600,14500,14500,14410,14420,26797
20260623124700,14410,14420,14400,14410,14612
20260623124800,14410,14430,14390,14400,30277
20260623124900,14410,14450,14390,14450,12066
20260623125000,14420,14490,14410,14480,11022
20260623125100,14480,14490,14450,14480,11809
20260623125200,14480,14500,14470,14500,10793
20260623125300,14500,14520,14500,14500,7332
20260623125400,14520,14520,14500,14520,9315
20260623125500,14510,14540,14500,14530,35776
20260623125600,14540,14590,14500,14580,24568
20260623125700,14570,14580,14530,14560,9632
20260623125800,14550,14600,14550,14580,9670
20260623125900,14590,14620,14580,14620,14799
20260623130000,14620,14640,14600,14630,11914
20260623130100,14630,14650,14560,14580,15372
20260623130200,14570,14600,14500,14580,48487
20260623130300,14580,14600,14570,14590,9491
20260623130400,14590,14600,14490,14560,33464
20260623130500,14530,14560,14500,14550,4257
20260623130600,14550,14550,14530,14530,6768
20260623130700,14540,14540,14520,14520,5662
20260623130800,14530,14540,14500,14500,9137
20260623130900,14530,14530,14500,14500,3718
20260623131000,14510,14510,14490,14500,10184
20260623131100,14490,14505,14480,14480,7597
20260623131200,14480,14490,14480,14490,4614
20260623131300,14490,14520,14480,14520,15163
20260623131400,14510,14540,14510,14530,6250
20260623131500,14540,14540,14470,14480,15594
20260623131600,14470,14480,14450,14460,19011
20260623131700,14460,14470,14460,14470,3319
20260623131800,14460,14480,14440,14440,29432
20260623131900,14450,14450,14420,14420,21305
20260623132000,14420,14430,14420,14430,3908
20260623132100,14430,14430,14420,14420,4589
20260623132200,14425,14430,14410,14420,10348
20260623132300,14420,14420,14400,14400,23742
20260623132400,14410,14410,14390,14395,13416
20260623132500,14390,14410,14380,14390,12530
20260623132600,14400,14400,14390,14400,5450
20260623132700,14400,14410,14390,14410,6882
20260623132800,14410,14410,14400,14400,12196
20260623132900,14400,14430,14390,14410,11564
20260623133000,14420,14420,14380,14380,13989
20260623133100,14400,14400,14380,14390,5940
20260623133200,14390,14410,14380,14400,15845
20260623133300,14400,14410,14390,14400,8484
20260623133400,14400,14410,14390,14400,10189
20260623133500,14400,14410,14390,14400,15201
20260623133600,14390,14400,14390,14390,8855
20260623133700,14400,14400,14370,14390,13990
20260623133800,14390,14400,14380,14400,5195
20260623133900,14400,14400,14370,14380,8963
20260623134000,14380,14410,14370,14410,24999
20260623134100,14410,14420,14400,14410,3823
20260623134200,14410,14420,14390,14400,6591
20260623134300,14400,14400,14380,14380,10168
20260623134400,14380,14390,14370,14370,14251
20260623134500,14380,14380,14360,14375,13217
20260623134600,14370,14380,14360,14370,11925
20260623134700,14370,14380,14370,14370,9048
20260623134800,14370,14380,14360,14380,8887
20260623134900,14370,14390,14370,14390,9706
20260623135000,14380,14400,14380,14395,6790
20260623135100,14395,14400,14390,14400,4088
20260623135200,14400,14400,14390,14400,7058
20260623135300,14390,14400,14380,14400,9052
20260623135400,14390,14400,14380,14390,8682
20260623135500,14390,14390,14370,14380,15459
20260623135600,14390,14400,14380,14390,2751
20260623135700,14380,14390,14370,14375,12164
20260623135800,14370,14380,14360,14370,12570
20260623135900,14370,14380,14370,14380,11946
20260623140000,14380,14380,14360,14370,10503
20260623140100,14370,14400,14360,14400,10372
20260623140200,14390,14420,14370,14410,16965
20260623140300,14410,14430,14390,14420,7833
20260623140400,14420,14480,14410,14460,20943
20260623140500,14460,14500,14460,14500,19113
20260623140600,14495,14500,14470,14490,14397
20260623140700,14490,14490,14430,14430,15002
20260623140800,14430,14430,14380,14390,12409
20260623140900,14380,14410,14370,14400,11153
20260623141000,14390,14430,14370,14390,22188
20260623141100,14420,14420,14380,14390,13587
20260623141200,14400,14400,14370,14390,7124
20260623141300,14390,14390,14370,14370,7678
20260623141400,14370,14380,14360,14370,22121
20260623141500,14370,14370,14320,14340,49814
20260623141600,14340,14360,14340,14340,12288
20260623141700,14350,14360,14330,14350,14175
20260623141800,14340,14360,14320,14330,18396
20260623141900,14335,14340,14310,14330,18729
20260623142000,14310,14400,14300,14380,42701
20260623142100,14380,14430,14380,14430,19699
20260623142200,14420,14430,14360,14390,15651
20260623142300,14390,14390,14370,14390,7915
20260623142400,14390,14390,14360,14370,7684
20260623142500,14370,14400,14350,14360,25987
20260623142600,14370,14390,14340,14390,19347
20260623142700,14390,14400,14380,14390,7558
20260623142800,14380,14410,14370,14390,28979
20260623142900,14400,14400,14380,14380,7443
20260623143000,14390,14390,14370,14390,13612
20260623143100,14380,14390,14340,14380,49630
20260623143200,14380,14440,14320,14330,37963
20260623143300,14340,14350,14310,14320,13573
20260623143400,14330,14370,14270,14280,96451
20260623143500,14280,14300,14260,14270,24517
20260623143600,14270,14350,14270,14320,29523
20260623143700,14340,14340,14300,14300,7463
20260623143800,14320,14330,14300,14310,6173
20260623143900,14310,14330,14310,14320,10101
20260623144000,14320,14330,14310,14310,11542
20260623144100,14310,14320,14285,14285,15105
20260623144200,14290,14310,14280,14310,11109
20260623144300,14300,14310,14290,14300,11770
20260623144400,14300,14330,14280,14310,24715
20260623144500,14310,14370,14310,14350,10463
20260623144600,14360,14360,14340,14350,6014
20260623144700,14350,14390,14350,14390,19421
20260623144800,14390,14440,14380,14420,25433
20260623144900,14420,14430,14410,14420,8804
20260623145000,14420,14440,14410,14430,16196
20260623145100,14430,14450,14430,14440,14099
20260623145200,14430,14430,14400,14400,13505
20260623145300,14400,14430,14400,14420,7140
20260623145400,14420,14430,14410,14420,8679
20260623145500,14430,14450,14420,14440,9378
20260623145600,14450,14470,14440,14460,15823
20260623145700,14460,14470,14450,14470,10625
20260623145800,14470,14470,14430,14440,14625
20260623145900,14440,14450,14410,14420,12572
20260623150000,14420,14430,14410,14410,8311
20260623150100,14420,14420,14370,14380,19368
20260623150200,14380,14410,14370,14400,14806
20260623150300,14400,14450,14380,14450,21290
20260623150400,14460,14530,14390,14390,37360
20260623150500,14400,14440,14340,14390,55119
20260623150600,14400,14400,14320,14320,24300
20260623150700,14330,14330,14230,14250,51274
20260623150800,14240,14250,14200,14250,33966
20260623150900,14240,14250,14220,14230,38390
20260623151000,14230,14240,14200,14220,44983
20260623151100,14210,14230,14200,14210,35905
20260623151200,14210,14240,14200,14220,42508
20260623151300,14230,14230,14190,14200,33709
20260623151400,14190,14220,14080,14160,76413
20260623151500,14170,14230,14080,14210,48426
20260623151600,14210,14220,14180,14210,19411
20260623151700,14210,14210,14130,14170,32849
20260623151800,14180,14230,14150,14220,36852
