cntr_tm,open,high,low,close,volume
20260623101800,342000,343000,342000,342500,62886
20260623101900,342750,343000,342000,342500,106160
20260623102000,342500,343000,342000,343000,36622
20260623102100,343000,343000,342000,342500,34933
20260623102200,342500,343000,342000,343000,33997
20260623102300,342500,343000,342000,343000,28236
20260623102400,342500,343000,342000,342250,49763
20260623102500,342000,343000,342000,342500,51522
20260623102600,342500,343000,342000,343000,56027
20260623102700,342500,344500,342500,343500,58814
20260623102800,343500,343500,342500,343250,24260
20260623102900,343250,343500,342500,343000,27571
20260623103000,343000,343000,342500,343000,15984
20260623103100,342500,343000,342000,342250,57069
20260623103200,342000,342250,341000,341000,108442
20260623103300,341000,341500,340500,341000,85726
20260623103400,340500,341000,340000,340500,107536
20260623103500,340500,340500,340000,340000,72834
20260623103600,340250,340250,339000,339250,259242
20260623103700,339250,341000,339000,340000,124171
20260623103800,340000,340000,339000,339500,47773
20260623103900,339500,340500,339000,340250,78631
20260623104000,340250,341000,340000,340000,36341
20260623104100,340500,341000,340000,340750,64539
20260623104200,340750,341000,339500,339750,77517
20260623104300,339750,340000,339000,339000,65412
20260623104400,339000,339250,338500,338750,78233
20260623104500,338500,339000,338000,338500,103383
20260623104600,338500,338500,338000,338500,53818
20260623104700,338500,338500,336500,336750,273310
20260623104800,337000,337500,336000,336500,160463
20260623104900,336750,338000,335500,336000,154951
20260623105000,335500,336500,335000,336000,151125
20260623105100,336000,337500,336000,337000,114332
20260623105200,336750,337000,335500,336000,75698
20260623105300,336500,336500,335500,336500,67331
20260623105400,336000,336500,335000,336000,112960
20260623105500,336000,336000,335000,335500,122907
20260623105600,335500,336000,335000,335500,58905
20260623105700,335500,338000,335000,337000,157518
20260623105800,337000,338000,336000,336250,151931
20260623105900,336250,336500,335000,335500,76726
20260623110000,335000,336500,335000,335500,91898
20260623110100,335500,335500,334000,334000,205986
20260623110200,334500,334500,333500,334000,110626
20260623110300,334000,335500,333500,335500,116033
20260623110400,335500,336500,334500,336000,86166
20260623110500,336000,336000,334000,335000,94626
20260623110600,334750,335000,334000,334500,38300
20260623110700,334500,335500,334000,334500,113048
20260623110800,334500,334500,334000,334500,31886
20260623110900,334500,335000,334000,334500,91305
20260623111000,334500,336500,334500,335500,87589
20260623111100,335500,336500,334500,336000,74348
20260623111200,336000,337000,335500,337000,54104
20260623111300,336750,337500,336000,336500,70451
20260623111400,336500,337000,335500,337000,63851
20260623111500,336500,337500,336500,337250,38732
20260623111600,337500,337500,335500,336000,92331
20260623111700,336000,336000,334500,335000,73159
20260623111800,335000,336000,334500,335250,86369
20260623111900,335500,336000,335000,336000,32496
20260623112000,335750,336000,335000,336000,26156
20260623112100,335750,337500,335500,337000,80937
20260623112200,337000,337500,336500,337000,28979
20260623112300,337000,337000,336500,337000,21428
20260623112400,336500,338000,336000,337000,111870
20260623112500,337000,338000,336500,337000,48264
20260623112600,337000,338000,337000,338000,59625
20260623112700,338000,340000,337250,339500,138778
20260623112800,339000,340000,338000,340000,67263
20260623112900,339500,340000,339000,339500,67948
20260623113000,339250,339500,338500,339000,43425
20260623113100,338500,339000,337500,338500,87140
20260623113200,338500,338500,337000,337500,34859
20260623113300,337500,338000,337000,337000,25419
20260623113400,337500,338000,337000,337500,35973
20260623113500,337500,338000,337000,337500,24077
20260623113600,337500,338000,337500,338000,10735
20260623113700,337750,338500,337000,338000,46674
20260623113800,337500,338000,337000,337500,51913
20260623113900,337500,337500,336000,336000,63078
20260623114000,336500,337000,335500,337000,69328
20260623114100,337000,338000,336500,337500,64876
20260623114200,337000,337500,336500,336500,22334
20260623114300,336500,336500,336000,336000,12430
20260623114400,336000,338000,336000,337500,51046
20260623114500,337500,340000,337500,338500,131253
20260623114600,338000,338500,336500,337000,57029
20260623114700,337000,337000,336000,336250,38435
20260623114800,336250,337500,335500,337000,100850
20260623114900,336500,338000,336500,337750,54856
20260623115000,337750,339000,337500,338500,85966
20260623115100,338500,339500,338000,339000,76401
20260623115200,339000,340500,339000,340500,118875
20260623115300,340500,341000,340000,340250,54423
20260623115400,340500,340500,339250,339500,53759
20260623115500,339500,340000,339500,340000,17596
20260623115600,340000,341000,339750,340000,36231
20260623115700,340250,340500,339500,340000,46670
20260623115800,340000,340000,338500,338750,42672
20260623115900,339000,339000,338000,338500,79544
20260623120000,338000,339500,337000,337000,121259
20260623120100,337250,337500,336000,336750,80959
20260623120200,336750,337000,335500,337000,104770
20260623120300,336500,337000,336000,336000,45280
20260623120400,336000,336500,335500,336000,22489
20260623120500,335500,336000,335500,335500,14076
20260623120600,335500,336000,335000,335500,62564
20260623120700,335500,336500,335000,335750,77226
20260623120800,335750,335750,335000,335500,31542
20260623120900,335500,335500,334500,335250,114825
20260623121000,335000,335250,334000,334250,86473
20260623121100,334250,334500,334000,334250,32863
20260623121200,334250,334250,333500,334000,101173
20260623121300,334000,334500,333500,334250,79492
20260623121400,334250,334500,334000,334000,53400
20260623121500,334000,334250,333500,333750,48646
20260623121600,334000,334000,333500,333750,23120
20260623121700,334000,334000,333500,333750,21332
20260623121800,333750,334000,333500,333500,71929
20260623121900,333500,334000,333000,333500,99483
20260623122000,333250,334000,333000,334000,33309
20260623122100,333500,334000,333000,333500,71389
20260623122200,333500,333500,333000,333250,23151
20260623122300,333500,334000,333250,334000,59723
20260623122400,334000,334000,333500,334000,22485
20260623122500,334000,334000,332500,332750,212908
20260623122600,332500,333500,332500,332500,45480
20260623122700,333000,333000,332000,332000,70411
20260623122800,332250,333000,332000,332250,103244
20260623122900,332500,332500,331500,331750,165628
20260623123000,331750,332000,330500,330750,188774
20260623123100,330750,331000,330000,330500,127726
20260623123200,330500,330500,330000,330500,142364
20260623123300,330500,331500,330000,330250,182147
20260623123400,330000,330250,328500,329000,330006
20260623123500,329000,329500,328500,328750,126562
20260623123600,329000,329500,327500,328500,238013
20260623123700,329000,329500,327500,328000,124345
20260623123800,328000,329000,327000,328500,133618
20260623123900,328500,330000,328000,329500,79790
20260623124000,330000,330000,328500,329000,72232
20260623124100,328750,329500,328500,329250,33649
20260623124200,329250,330000,328500,330000,68926
20260623124300,330000,330000,328500,329750,107595
20260623124400,329500,330500,329500,330250,52013
20260623124500,330250,331000,329500,330000,80698
20260623124600,330000,330500,329500,329750,65531
20260623124700,329750,330250,329000,330000,80283
20260623124800,330000,330250,329000,329750,48689
20260623124900,330000,330500,329500,330000,61709
20260623125000,330000,331500,329500,331500,68517
20260623125100,331500,332000,330500,331500,72853
20260623125200,331750,332500,331500,332000,74887
20260623125300,332000,332500,331000,332500,76344
20260623125400,332500,333000,331750,332500,98316
20260623125500,332500,333500,332000,333000,84830
20260623125600,333000,334000,332500,333000,99363
20260623125700,333000,333500,332500,333500,60413
20260623125800,333500,334500,333000,334500,84490
20260623125900,334500,335500,334000,334500,133804
20260623130000,334500,335000,334500,335000,39831
20260623130100,334750,336500,334500,336000,118248
20260623130200,336000,336500,335500,336000,76121
20260623130300,336000,336000,334500,334500,89806
20260623130400,335000,336000,334500,336000,76565
20260623130500,335750,336000,335500,336000,30635
20260623130600,336000,336500,335500,336250,32371
20260623130700,336250,337000,336000,336500,71715
20260623130800,336750,337500,336500,336750,100118
20260623130900,336750,336750,335000,335250,96729
20260623131000,335000,336000,334000,334500,81034
20260623131100,334000,335500,334000,335000,75893
20260623131200,335000,335000,334000,334250,28880
20260623131300,334250,335000,334000,334500,36713
20260623131400,334500,335000,334000,334500,32707
20260623131500,334500,334500,333000,333250,56608
20260623131600,333250,333500,333000,333500,25792
20260623131700,333500,333500,332500,332500,54220
20260623131800,332750,333000,332000,332500,43247
20260623131900,333000,333500,332000,332500,46883
20260623132000,332500,332500,332000,332000,17057
20260623132100,332000,332500,331500,331500,43946
20260623132200,331500,332000,331000,331000,37667
20260623132300,331000,332500,331000,332000,75144
20260623132400,332000,333000,331500,333000,36072
20260623132500,332750,334000,332500,334000,37365
20260623132600,334000,334000,332500,333000,60015
20260623132700,333000,334000,333000,333000,33041
20260623132800,333500,333500,333000,333000,25640
20260623132900,333500,334500,333000,333250,63279
20260623133000,333000,334000,333000,333500,20296
20260623133100,333750,334000,333000,333500,34001
20260623133200,333500,335000,333000,335000,50721
20260623133300,334500,335000,333500,334250,44549
20260623133400,334250,334500,333000,333500,44616
20260623133500,333750,333750,333000,333500,25542
20260623133600,333500,333500,332500,333000,57995
20260623133700,333000,334500,332750,334500,56475
20260623133800,334500,334500,333000,333000,41366
20260623133900,333000,333500,333000,333000,18935
20260623134000,333500,333500,332500,332750,41142
20260623134100,333000,333000,332000,332250,44626
20260623134200,332250,332500,331500,331500,53916
20260623134300,331750,332000,330500,331500,89012
20260623134400,331000,331500,331000,331000,35108
20260623134500,331000,331500,330500,330500,67799
20260623134600,330750,331000,330000,331000,79079
20260623134700,331000,331000,330000,330500,47919
20260623134800,330000,331000,330000,330500,65272
20260623134900,330750,330750,330000,330500,41712
20260623135000,330250,330500,330000,330000,52431
20260623135100,330250,330250,329000,329500,142841
20260623135200,329500,330500,329250,330000,81562
20260623135300,330250,330500,329500,330000,112077
20260623135400,330000,330500,329500,329500,38401
20260623135500,329500,329750,329000,329000,48865
20260623135600,329250,329250,328500,328500,75968
20260623135700,328500,329500,328000,328500,118430
20260623135800,328750,329000,328000,328500,78057
20260623135900,329000,329000,328000,328250,45675
20260623140000,328000,329500,328000,329500,109857
20260623140100,329000,329500,328500,329000,38487
20260623140200,329000,330000,328500,329500,71946
20260623140300,329500,330750,329000,330250,101348
20260623140400,330500,330500,329500,329750,60290
20260623140500,329500,330000,329000,329250,78552
20260623140600,329250,329500,328500,329000,44294
20260623140700,328500,329000,328000,328250,113738
20260623140800,328250,328500,327000,327500,159584
20260623140900,327500,328000,327250,328000,31849
20260623141000,328000,328000,327500,327750,27983
20260623141100,327750,328000,327000,328000,84786
20260623141200,328000,328000,327000,327500,57750
20260623141300,327500,327500,327000,327000,109777
20260623141400,327000,327500,326500,326750,105302
20260623141500,326750,327500,326000,327250,134298
20260623141600,327250,328500,327000,327500,76574
20260623141700,327000,327500,326500,327000,40184
20260623141800,327000,327000,326000,326250,86976
20260623141900,326000,326500,325500,326000,86307
20260623142000,326000,327500,326000,327500,105341
20260623142100,327000,327500,326000,326500,77181
20260623142200,326500,326500,325500,325500,79672
20260623142300,325750,326000,325500,325500,61275
20260623142400,326000,326000,325000,325500,95793
20260623142500,325500,325500,324500,324500,235361
20260623142600,324750,325000,324000,324500,89516
20260623142700,324500,324500,323000,324000,127170
20260623142800,324000,325000,323000,324500,109449
20260623142900,324500,324500,323500,324000,37321
20260623143000,323500,324000,323000,323500,70417
20260623143100,323000,323500,322500,323250,169990
20260623143200,323250,323500,322500,322500,151995
20260623143300,322500,323000,321500,322500,117137
20260623150400,322000,324500,321500,322000,1207664
20260623150500,322000,323000,321000,321500,220989
20260623150600,321500,321500,318000,318500,460252
20260623150700,318250,318500,315500,316000,401576
20260623150800,316500,319000,316000,318500,215800
20260623150900,319000,319500,317500,318000,139525
20260623151000,318000,318500,315500,315500,171817
20260623151100,315500,317000,315000,315500,230653
20260623151200,315500,316000,313500,314000,284419
20260623151300,314000,314500,310500,311000,439611
20260623151400,311000,315500,310000,314500,342661
20260623151500,314500,317500,314000,317500,222794
20260623151600,317500,318000,315500,316000,233494
20260623151700,316000,316000,315000,315500,170813
20260623151800,315500,316000,315000,315500,111545
