cntr_tm,open,high,low,close,volume
20260623134600,211500,211500,210500,211000,11136
20260623134700,211000,211000,210500,210500,3825
20260623134800,210750,211000,210000,210000,5212
20260623134900,210500,210500,210000,210500,2727
20260623135000,210500,210500,210000,210500,4285
20260623135100,210500,210500,209500,210000,29671
20260623135200,210000,210500,209500,210500,12765
20260623135300,210500,210500,209500,210000,6470
20260623135400,210000,210000,209500,210000,3993
20260623135500,209500,210000,209500,210000,3345
20260623135600,210000,210000,209500,210000,6486
20260623135700,210000,210000,209500,210000,4602
20260623135800,210000,210000,209500,209500,6385
20260623135900,210000,210000,209500,210000,3908
20260623140000,210000,210000,209500,210000,16059
20260623140100,210500,210500,209500,210500,4500
20260623140200,210000,211000,210000,210250,10056
20260623140300,210500,211500,210500,211500,7234
20260623140400,211500,212000,211000,212000,5481
20260623140500,212000,212000,210500,211500,6940
20260623140600,211500,211500,210500,211000,6908
20260623140700,210500,211000,210000,210500,4477
20260623140800,210000,210500,210000,210000,7923
20260623140900,210000,210500,209500,210000,5471
20260623141000,210000,210000,209000,209750,27877
20260623141100,210000,210000,209000,209500,6753
20260623141200,209500,210000,209000,209500,3572
20260623141300,209500,210000,209000,209500,4726
20260623141400,209500,209500,209000,209500,5044
20260623141500,209500,209500,209000,209250,6741
20260623141600,209500,209500,209000,209500,13595
20260623141700,209500,209500,209000,209500,3293
20260623141800,209500,209500,208500,208500,13358
20260623141900,209000,209000,208500,209000,4045
20260623142000,209000,210000,208500,209500,19275
20260623142100,209500,210000,209000,210000,8711
20260623142200,209500,210000,208500,209000,11346
20260623142300,208750,209500,208500,209000,9160
20260623142400,209000,209000,208500,208500,14757
20260623142500,209000,209000,208000,208500,15673
20260623142600,208000,208500,208000,208500,5422
20260623142700,208250,208500,207500,207500,35048
20260623142800,208000,208000,207500,208000,12746
20260623142900,207750,208000,207000,207500,9623
20260623143000,207500,208000,207000,207500,8230
20260623143100,207250,208000,207000,207500,8113
20260623143200,207500,208000,207000,207500,13776
20260623143300,207000,207500,206750,207000,12567
20260623150400,207000,208000,206000,207000,145941
20260623150500,206500,207500,206000,207000,28896
20260623150600,207000,207500,205500,205500,44486
20260623150700,205500,206000,204000,204500,67192
20260623150800,204500,205000,203500,204500,46521
20260623150900,204500,206000,204000,205000,23715
20260623151000,205000,205000,204000,205000,19786
20260623151100,205000,205500,204000,204500,27167
20260623151200,204500,205500,204000,204500,31017
20260623151300,204500,205000,203000,203000,35751
20260623151400,203500,205000,203000,204500,32269
20260623151500,204500,206000,203500,205000,26584
20260623151600,205000,205500,204500,205000,16738
20260623151700,205000,206000,204500,205500,22304
20260623151800,205000,205500,204500,205000,12564
