cntr_tm,open,high,low,close,volume
20260623115000,1977000,1987000,1976000,1985000,3930
20260623115100,1984000,1997000,1982000,1996000,3706
20260623115200,1996000,2002000,1993000,2002000,6237
20260623115300,2002000,2004000,1999000,2001000,3527
20260623115400,2001000,2002000,1995000,1996000,3712
20260623115500,1995000,1997000,1992000,1995000,3795
20260623115600,1995000,2004000,1993000,2002000,5467
20260623115700,2002000,2005000,1994000,1996000,4599
20260623115800,1996000,1996000,1990000,1991000,2646
20260623115900,1991000,1992000,1985000,1989000,4781
20260623120000,1989000,1997000,1985000,1986000,2048
20260623120100,1986000,1990000,1983000,1985000,2567
20260623120200,1986000,1988000,1976000,1983000,4350
20260623120300,1984000,1990000,1981000,1982000,2065
20260623120400,1982000,1983000,1979000,1980000,1369
20260623120500,1980000,1981000,1977000,1980000,1963
20260623120600,1979000,1980000,1975000,1975500,3159
20260623120700,1975000,1976000,1973000,1974000,2300
20260623120800,1973000,1974000,1969000,1969000,3341
20260623120900,1970000,1970000,1961000,1961000,3754
20260623121000,1961000,1962000,1960000,1960000,3982
20260623121100,1960000,1961000,1954000,1954000,4065
20260623121200,1954000,1960000,1950000,1953000,4458
20260623121300,1953000,1964000,1953000,1963000,3845
20260623121400,1964000,1965000,1957000,1957000,2745
20260623121500,1956000,1960000,1955000,1957000,1694
20260623121600,1957000,1959000,1955000,1955000,1387
20260623121700,1956000,1957000,1950000,1956000,3158
20260623121800,1955000,1960000,1955000,1956000,1550
20260623121900,1956000,1957000,1950000,1950000,1512
20260623122000,1950000,1953000,1945000,1947000,5750
20260623122100,1948000,1948000,1941000,1942000,5692
20260623122200,1942000,1946000,1940000,1945000,4346
20260623122300,1945000,1952000,1944000,1948000,3138
20260623122400,1947000,1951000,1946000,1948000,1775
20260623122500,1949000,1949000,1941000,1941000,2305
20260623122600,1941000,1948000,1941000,1946000,2979
20260623122700,1946000,1950000,1942000,1942000,2279
20260623122800,1943000,1947000,1940000,1942000,2862
20260623122900,1942000,1942000,1928000,1928000,6481
20260623123000,1929000,1935000,1924000,1926000,9717
20260623123100,1926000,1927000,1915000,1917000,9986
20260623123200,1917000,1921000,1913000,1915000,12884
20260623123300,1916000,1926000,1911000,1911000,7034
20260623123400,1911000,1912000,1907000,1912000,8028
20260623123500,1911000,1921000,1909000,1911000,3683
20260623123600,1911000,1912000,1902000,1906000,5561
20260623123700,1906000,1912000,1900000,1900000,5619
20260623123800,1900000,1908000,1895000,1907000,8469
20260623123900,1907000,1910000,1901000,1910000,3856
20260623124000,1909000,1909000,1897000,1901000,4426
20260623124100,1901000,1910000,1901000,1909000,2902
20260623124200,1908000,1917000,1904000,1916000,4949
20260623124300,1916000,1916000,1905000,1914000,4265
20260623124400,1913000,1922000,1913000,1919000,3805
20260623124500,1919000,1922000,1915000,1916000,5444
20260623124600,1916000,1920000,1909000,1910000,3559
20260623124700,1910000,1912000,1902000,1908000,3240
20260623124800,1909000,1911000,1906000,1911000,2149
20260623124900,1911000,1919000,1911000,1914000,2692
20260623125000,1915000,1924000,1915000,1923000,3004
20260623125100,1923000,1935000,1922000,1934000,6690
20260623125200,1934000,1947000,1933000,1946000,7039
20260623125300,1945500,1958000,1942000,1955000,8155
20260623125400,1955000,1962000,1953000,1958000,7536
20260623125500,1956000,1959000,1951000,1958000,5149
20260623125600,1957000,1970000,1957000,1965500,6538
20260623125700,1965000,1979000,1956000,1978000,6512
20260623125800,1979000,1992000,1976000,1989000,12954
20260623125900,1989000,1998000,1988000,1992000,11338
20260623130000,1992000,2002000,1991000,2001000,9609
20260623130100,2001000,2006000,1993000,2002000,9901
20260623130200,2002000,2005000,1997000,1997000,6140
20260623130300,1996000,1998000,1985000,1993000,6914
20260623130400,1993000,2007000,1992000,2003000,7210
20260623130500,2002000,2003000,1995000,2000000,4259
20260623130600,1999000,2004000,1995000,1998000,3806
20260623130700,1998000,2002000,1992000,1992000,4053
20260623130800,1992000,2000000,1991000,1992000,3392
20260623130900,1992000,1993000,1979000,1980000,6190
20260623131000,1981000,1990000,1980000,1980000,4914
20260623131100,1981000,1993000,1980000,1984000,4179
20260623131200,1985000,1988000,1982000,1983000,2633
20260623131300,1982000,1994500,1982000,1988000,4062
20260623131400,1989000,1989000,1985000,1986000,1759
20260623131500,1985000,1986000,1971000,1971000,4154
20260623131600,1972000,1976000,1970000,1973000,3969
20260623131700,1973000,1974000,1962000,1971000,6032
20260623131800,1970000,1978000,1968000,1976000,2996
20260623131900,1976000,1978000,1973000,1973000,3362
20260623132000,1973000,1974000,1970000,1974000,3156
20260623132100,1974000,1975000,1968000,1969000,2061
20260623132200,1969000,1969000,1962000,1963000,3690
20260623132300,1962000,1973000,1962000,1973000,3199
20260623132400,1972000,1978000,1969000,1976000,2927
20260623132500,1975000,1983000,1974000,1983000,3380
20260623132600,1983000,1984000,1970000,1972000,5363
20260623132700,1971000,1980000,1971000,1974000,2687
20260623132800,1974000,1975000,1972000,1973000,1856
20260623132900,1973000,1979000,1971000,1971000,3544
20260623133000,1971000,1975000,1968000,1969000,3235
20260623133100,1968000,1970000,1961000,1961000,4145
20260623133200,1961000,1978000,1961000,1977000,4375
20260623133300,1977000,1977000,1969000,1970000,2672
20260623133400,1970000,1971000,1966000,1966000,2983
20260623133500,1966000,1967000,1962000,1962000,3215
20260623133600,1963000,1965000,1962000,1963000,2521
20260623133700,1963000,1973000,1962000,1971000,3142
20260623133800,1969000,1971000,1964000,1966000,2342
20260623133900,1967000,1969000,1966000,1966000,3055
20260623134000,1966000,1967000,1959000,1959000,6129
20260623134100,1958000,1960000,1958000,1959000,3399
20260623134200,1959000,1964000,1957000,1962000,3219
20260623134300,1962000,1963000,1957000,1957000,1794
20260623134400,1957000,1958000,1950000,1955000,4714
20260623134500,1955000,1960000,1943000,1943000,4517
20260623134600,1943000,1948000,1942000,1942000,4342
20260623134700,1941000,1942000,1938000,1940000,3798
20260623134800,1940000,1946000,1938000,1939000,2964
20260623134900,1940000,1946000,1938000,1942000,1943
20260623135000,1943000,1943000,1936000,1937000,2061
20260623135100,1938000,1940000,1934000,1936000,4109
20260623135200,1936000,1939000,1935000,1937000,3221
20260623135300,1937000,1938000,1930000,1935000,3760
20260623135400,1936000,1936000,1928000,1929000,2344
20260623135500,1929000,1929000,1921000,1922000,3919
20260623135600,1922000,1923000,1918000,1920000,3988
20260623135700,1920000,1932000,1920000,1928000,3691
20260623135800,1928000,1930000,1925000,1928000,2886
20260623135900,1927000,1929000,1919000,1919000,3504
20260623140000,1919500,1938000,1918000,1937000,4609
20260623140100,1937000,1942000,1931000,1941000,5506
20260623140200,1942000,1950000,1936000,1948000,3767
20260623140300,1947000,1962000,1947000,1961000,5123
20260623140400,1961000,1962000,1952000,1955000,5022
20260623140500,1955000,1961000,1950000,1951000,4993
20260623140600,1951000,1956000,1949000,1952000,3372
20260623140700,1952000,1954000,1939000,1939000,2621
20260623140800,1940000,1944000,1939000,1940000,3014
20260623140900,1941000,1950000,1940000,1946000,3012
20260623141000,1946000,1954000,1945000,1952000,3154
20260623141100,1952000,1957000,1949000,1953000,5012
20260623141200,1953000,1954000,1948000,1948000,3277
20260623141300,1949000,1949000,1940000,1943000,3070
20260623141400,1944000,1946000,1939000,1939000,3644
20260623141500,1940000,1941000,1930000,1940000,5058
20260623141600,1940000,1945000,1933000,1935000,2968
20260623141700,1936000,1945000,1935000,1940000,3676
20260623141800,1941000,1941000,1933000,1935000,3255
20260623141900,1934000,1936000,1931000,1931000,4123
20260623142000,1931000,1944500,1929000,1937000,6627
20260623142100,1938000,1943000,1926000,1927000,4219
20260623142200,1927000,1927000,1918000,1918000,4323
20260623142300,1918000,1924000,1916000,1923000,5828
20260623142400,1923000,1924000,1916000,1917000,3935
20260623142500,1917000,1925000,1917000,1920000,4878
20260623142600,1920000,1926000,1919000,1921000,3697
20260623142700,1921000,1922000,1916000,1919000,4515
20260623142800,1919000,1930000,1916000,1926000,4529
20260623142900,1926000,1927000,1921000,1921000,2459
20260623143000,1921000,1922000,1916000,1920000,4846
20260623143100,1920000,1920000,1912000,1918000,7523
20260623143200,1918000,1918000,1901000,1902000,8104
20260623143300,1902000,1910000,1900000,1909000,5478
20260623150300,1900000,1901000,1893000,1894000,29471
20260623150400,1894000,1918000,1893000,1900000,19670
20260623150500,1900000,1917000,1892000,1902000,11842
20260623150600,1901000,1902000,1880000,1881000,13578
20260623150700,1881000,1882000,1856000,1869000,17018
20260623150800,1869000,1879000,1862000,1878000,10788
20260623150900,1878000,1881000,1865000,1870000,9972
20260623151000,1870000,1879000,1868000,1877000,7896
20260623151100,1877000,1891000,1876000,1879000,7876
20260623151200,1879000,1883000,1867000,1875000,10412
20260623151300,1875000,1876000,1866000,1868000,7505
20260623151400,1867000,1881000,1865000,1872000,10404
20260623151500,1875000,1899000,1874000,1885000,10785
20260623151600,1884000,1886000,1860000,1861000,13027
20260623151700,1860000,1870000,1860000,1864000,10356
20260623151800,1864000,1865000,1860000,1864000,5457
