cntr_tm,open,high,low,close,volume
20260623121000,740000,740000,737000,738000,775
20260623121100,738000,738000,736000,736000,589
20260623121200,737000,737000,734000,735000,853
20260623121300,736000,738000,733000,737000,1064
20260623121400,736000,740000,735500,739000,708
20260623121500,739000,744000,738000,741000,1002
20260623121600,741000,741000,738000,740000,880
20260623121700,739000,740000,736000,738000,438
20260623121800,738500,740000,738000,739000,569
20260623121900,740000,740000,738000,740000,332
20260623122000,740000,742000,739000,742000,871
20260623122100,742000,742000,739000,740000,684
20260623122200,740000,740000,738000,740000,522
20260623122300,740000,743000,739000,743000,615
20260623122400,743000,744000,742000,743000,441
20260623122500,742000,743000,740000,740000,1017
20260623122600,739500,740000,739000,740000,352
20260623122700,740000,740000,738000,739000,571
20260623122800,739000,739000,737000,738000,413
20260623122900,737500,738000,735000,737000,1284
20260623123000,737000,739000,735000,737000,815
20260623123100,737000,738000,736000,738000,759
20260623123200,738000,738000,736000,737000,606
20260623123300,738000,739000,736000,737000,1851
20260623123400,737000,738000,727000,731000,3897
20260623123500,732000,734000,731000,733000,497
20260623123600,733000,733000,727000,732000,2145
20260623123700,733000,733000,728000,729000,972
20260623123800,730000,732000,727000,730000,979
20260623123900,731000,733000,730000,731000,1500
20260623124000,731000,731000,729000,729000,622
20260623124100,729000,733000,729000,731000,1360
20260623124200,731000,734000,731000,733000,580
20260623124300,733000,733000,730000,730000,1065
20260623124400,731000,732000,730000,732000,377
20260623124500,732000,734000,731000,734000,741
20260623124600,732000,734000,730000,731000,669
20260623124700,730000,732000,730000,730000,627
20260623124800,731000,733000,730000,733000,463
20260623124900,733000,734000,732000,733000,424
20260623125000,734000,736000,733000,736000,636
20260623125100,737000,737000,733000,735500,712
20260623125200,736000,739000,735000,736000,1068
20260623125300,738000,739000,735000,739000,480
20260623125400,739000,740000,738000,738500,642
20260623125500,738500,739000,737000,739000,670
20260623125600,739000,742000,738000,741000,1062
20260623125700,740000,742000,738000,739000,1253
20260623125800,739000,741000,738000,740500,362
20260623125900,740500,743000,740000,742000,916
20260623130000,742000,744000,739000,742000,1193
20260623130100,742000,743000,740000,741000,957
20260623130200,741000,742000,738000,739000,1046
20260623130300,739000,740000,736000,737000,1102
20260623130400,737000,741000,737000,739000,448
20260623130500,739000,740000,737000,738000,602
20260623130600,738000,738000,736000,737000,713
20260623130700,737000,739000,736000,739000,531
20260623130800,739000,739000,737000,739000,415
20260623130900,739000,739000,736000,736000,2303
20260623131000,736000,738000,735000,737000,926
20260623131100,736000,738000,736000,737000,703
20260623131200,737000,738000,736000,738000,567
20260623131300,738000,739000,736000,738000,973
20260623131400,738000,742000,738000,741000,485
20260623131500,741000,742000,738000,739000,889
20260623131600,738000,741000,738000,739000,345
20260623131700,739000,741000,737000,737000,859
20260623131800,737000,739000,735000,738000,468
20260623131900,737000,739000,736000,736000,630
20260623132000,737000,738000,734000,734000,854
20260623132100,735000,736000,732000,733000,862
20260623132200,732000,734000,731000,732000,746
20260623132300,732000,735000,732000,734000,500
20260623132400,734000,736000,733000,735000,458
20260623132500,736000,739000,735000,736000,634
20260623132600,736000,737000,734000,734000,541
20260623132700,734000,735000,732000,734000,350
20260623132800,733500,735000,733000,734000,511
20260623132900,735000,736000,734000,734000,443
20260623133000,735000,736000,734000,734000,496
20260623133100,734000,735000,731000,731000,1461
20260623133200,731000,735000,730000,734000,574
20260623133300,734000,734000,733000,733000,299
20260623133400,733000,734000,733000,733000,390
20260623133500,734000,734000,731000,732000,630
20260623133600,732500,733000,732000,733000,429
20260623133700,732000,734000,732000,734000,349
20260623133800,733000,749000,731000,734000,1768
20260623133900,734000,735000,732000,734000,658
20260623134000,734000,735000,733000,734000,500
20260623134100,733000,734000,729000,729000,1636
20260623134200,729000,730000,728000,728000,790
20260623134300,728000,729000,727000,728000,1001
20260623134400,727500,728000,727000,728000,1262
20260623134500,728000,730000,727000,729000,426
20260623134600,728000,729000,725000,727000,1249
20260623134700,727000,728000,726000,727000,433
20260623134800,727000,730000,726000,727000,656
20260623134900,728000,728000,727000,728000,547
20260623135000,728000,730000,728000,728000,448
20260623135100,728000,730000,727000,728000,696
20260623135200,728000,728000,726000,727000,865
20260623135300,727000,727000,726000,727000,623
20260623135400,726000,727000,723000,723000,1380
20260623135500,723000,724000,721000,722000,1158
20260623135600,723000,724000,721000,723000,1217
20260623135700,724000,726000,724000,724000,751
20260623135800,725000,728000,724000,726000,1360
20260623135900,726000,726000,723000,723000,892
20260623140000,723000,727000,723000,724000,929
20260623140100,725000,725000,723000,724000,560
20260623140200,725000,727500,724000,726500,729
20260623140300,726500,728500,725000,727000,1652
20260623140400,727000,727000,723000,725000,1151
20260623140500,725000,726000,724000,725000,1634
20260623140600,725000,726000,724000,724000,412
20260623140700,723000,725000,720000,720000,1199
20260623140800,720000,721000,717000,717000,2388
20260623140900,717000,720000,716000,720000,1601
20260623141000,720000,720000,718000,718500,906
20260623141100,719000,721000,718000,719000,654
20260623141200,720000,720000,719000,719000,321
20260623141300,720000,720000,718000,718500,447
20260623141400,719000,720000,718000,719000,1245
20260623141500,718000,719000,716000,719000,1045
20260623141600,719000,720000,717000,717000,720
20260623141700,717000,717000,714000,716000,1222
20260623141800,717000,717000,714000,715000,1031
20260623141900,715000,717000,715000,715000,1489
20260623142000,715000,721000,715000,720000,1134
20260623142100,720000,721000,716000,719000,705
20260623142200,718000,719000,715000,716000,443
20260623142300,716000,717000,714000,716000,1149
20260623142400,717000,718000,715000,717000,297
20260623142500,716500,718000,716000,717000,815
20260623142600,717000,718000,716000,717000,508
20260623142700,716000,717000,715000,717000,779
20260623142800,717000,717000,716000,716000,589
20260623142900,717000,717000,715000,715000,707
20260623143000,715000,716000,713000,714000,670
20260623143100,714000,714000,713000,713000,959
20260623143200,714000,715000,709000,710000,2497
20260623143300,710000,710000,706000,708000,1833
20260623150400,711000,711000,701000,706000,16849
20260623150500,705000,714000,704000,710000,5893
20260623150600,710000,714000,708000,709000,1904
20260623150700,709000,709000,704000,707000,2168
20260623150800,707000,710000,705000,709000,1719
20260623150900,709000,709000,705000,705000,1089
20260623151000,705000,708000,705000,706000,3627
20260623151100,706000,710000,705000,707000,1455
20260623151200,707000,709000,704000,707000,1863
20260623151300,706000,707000,702000,704000,2058
20260623151400,704000,708000,702000,707000,6432
20260623151500,707000,712000,707000,709000,2922
20260623151600,708000,709000,702000,703000,2207
20260623151700,702000,708000,702000,706000,1587
20260623151800,706000,709000,705000,709000,1392
